date,state,positiveIncrease,totalTestResultsIncrease,dailyPositiveRate,population,percentOver18,percentUrban,statewideMaskMandate
2020-07-29,ID,528,2304,0.22916666666666666,1787065,74.9,70.6,0
2020-07-30,ID,457,2451,0.1864545083639331,1787065,74.9,70.6,0
2020-07-31,ID,567,3541,0.16012425868398758,1787065,74.9,70.6,0
2020-08-01,ID,475,2731,0.17392896374954228,1787065,74.9,70.6,0
2020-08-02,ID,393,2419,0.1624638280281108,1787065,74.9,70.6,0
2020-08-03,ID,230,1026,0.2241715399610137,1787065,74.9,70.6,0
2020-08-04,ID,331,2415,0.13706004140786748,1787065,74.9,70.6,0
2020-08-05,ID,559,4045,0.13819530284301607,1787065,74.9,70.6,0
2020-08-06,ID,473,2634,0.17957479119210326,1787065,74.9,70.6,0
2020-08-07,ID,692,4063,0.17031749938469112,1787065,74.9,70.6,0
2020-08-08,ID,523,4240,0.1233490566037736,1787065,74.9,70.6,0
2020-08-09,ID,573,1832,0.3127729257641921,1787065,74.9,70.6,0
2020-08-10,ID,176,1639,0.10738255033557048,1787065,74.9,70.6,0
2020-08-11,ID,429,1902,0.2255520504731861,1787065,74.9,70.6,0
2020-08-12,ID,495,3769,0.13133457150437786,1787065,74.9,70.6,0
2020-08-13,ID,538,2299,0.2340147890387125,1787065,74.9,70.6,0
2020-08-14,ID,498,3575,0.1393006993006993,1787065,74.9,70.6,0
2020-08-15,ID,542,2751,0.1970192657215558,1787065,74.9,70.6,0
2020-08-16,ID,304,2182,0.13932172318973418,1787065,74.9,70.6,0
2020-08-17,ID,183,1262,0.1450079239302694,1787065,74.9,70.6,0
2020-08-18,ID,282,2350,0.12,1787065,74.9,70.6,0
2020-08-19,ID,384,2210,0.17375565610859728,1787065,74.9,70.6,0
2020-08-20,ID,370,1977,0.1871522508851796,1787065,74.9,70.6,0
2020-08-21,ID,424,2594,0.16345412490362374,1787065,74.9,70.6,0
2020-08-22,ID,249,2056,0.1211089494163424,1787065,74.9,70.6,0
2020-08-23,ID,293,1400,0.2092857142857143,1787065,74.9,70.6,0
2020-08-24,ID,191,1292,0.14783281733746131,1787065,74.9,70.6,0
2020-08-25,ID,217,1467,0.14792092706203136,1787065,74.9,70.6,0
2020-08-26,ID,405,4705,0.08607863974495218,1787065,74.9,70.6,0
2020-08-27,ID,305,1728,0.17650462962962962,1787065,74.9,70.6,0
2020-08-28,ID,342,2459,0.13908092720618134,1787065,74.9,70.6,0
2020-08-29,ID,262,1848,0.14177489177489178,1787065,74.9,70.6,0
2020-08-30,ID,293,3268,0.08965728274173806,1787065,74.9,70.6,0
2020-08-31,ID,190,1680,0.1130952380952381,1787065,74.9,70.6,0
2020-09-01,ID,221,1646,0.13426488456865127,1787065,74.9,70.6,0
2020-09-02,ID,280,1349,0.2075611564121572,1787065,74.9,70.6,0
2020-09-03,ID,296,2266,0.13062665489849956,1787065,74.9,70.6,0
2020-09-04,ID,263,2326,0.11306964746345655,1787065,74.9,70.6,0
2020-09-05,ID,269,1894,0.1420274551214361,1787065,74.9,70.6,0
2020-09-06,ID,281,1511,0.18596955658504305,1787065,74.9,70.6,0
2020-09-07,ID,190,1009,0.1883052527254708,1787065,74.9,70.6,0
2020-09-08,ID,74,1039,0.0712223291626564,1787065,74.9,70.6,0
2020-09-09,ID,240,1254,0.19138755980861244,1787065,74.9,70.6,0
2020-09-10,ID,329,1546,0.2128072445019405,1787065,74.9,70.6,0
2020-09-11,ID,307,1600,0.191875,1787065,74.9,70.6,0
2020-09-12,ID,333,1746,0.19072164948453607,1787065,74.9,70.6,0
2020-09-13,ID,217,1479,0.14672075726842462,1787065,74.9,70.6,0
2020-09-14,ID,112,1473,0.07603530210454854,1787065,74.9,70.6,0
2020-09-15,ID,253,1528,0.1655759162303665,1787065,74.9,70.6,0
2020-09-16,ID,278,1411,0.19702338766832034,1787065,74.9,70.6,0
2020-09-17,ID,283,1647,0.17182756527018822,1787065,74.9,70.6,0
2020-09-18,ID,396,2096,0.18893129770992367,1787065,74.9,70.6,0
2020-09-19,ID,470,2615,0.17973231357552585,1787065,74.9,70.6,0
2020-09-20,ID,288,1693,0.17011222681630242,1787065,74.9,70.6,0
2020-09-21,ID,244,2333,0.10458636948135447,1787065,74.9,70.6,0
2020-09-22,ID,410,1748,0.2345537757437071,1787065,74.9,70.6,0
2020-09-23,ID,446,1248,0.3573717948717949,1787065,74.9,70.6,0
2020-09-24,ID,396,1904,0.20798319327731093,1787065,74.9,70.6,0
2020-09-25,ID,491,2349,0.20902511707109409,1787065,74.9,70.6,0
2020-09-26,ID,523,2240,0.2334821428571429,1787065,74.9,70.6,0
2020-09-27,ID,539,2554,0.2110415035238841,1787065,74.9,70.6,0
2020-09-28,ID,205,2046,0.10019550342130988,1787065,74.9,70.6,0
2020-09-29,ID,422,1639,0.25747406955460644,1787065,74.9,70.6,0
2020-09-30,ID,511,1815,0.2815426997245179,1787065,74.9,70.6,0
2020-10-01,ID,614,2450,0.2506122448979592,1787065,74.9,70.6,0
2020-10-02,ID,513,2181,0.2352132049518569,1787065,74.9,70.6,0
2020-10-03,ID,677,3105,0.2180354267310789,1787065,74.9,70.6,0
2020-10-04,ID,464,1928,0.2406639004149377,1787065,74.9,70.6,0
2020-10-05,ID,262,1797,0.1457985531441291,1787065,74.9,70.6,0
2020-10-06,ID,458,1778,0.2575928008998875,1787065,74.9,70.6,0
2020-10-07,ID,660,1849,0.3569497025419145,1787065,74.9,70.6,0
2020-10-08,ID,671,2534,0.26479873717442776,1787065,74.9,70.6,0
2020-10-09,ID,673,2461,0.27346607070296625,1787065,74.9,70.6,0
2020-10-10,ID,662,4173,0.15863886891924275,1787065,74.9,70.6,0
2020-10-11,ID,613,2877,0.21306916927354885,1787065,74.9,70.6,0
2020-10-12,ID,365,1831,0.1993446204259967,1787065,74.9,70.6,0
2020-10-13,ID,597,2330,0.25622317596566524,1787065,74.9,70.6,0
2020-10-14,ID,584,2776,0.21037463976945245,1787065,74.9,70.6,0
2020-10-15,ID,645,2094,0.30802292263610315,1787065,74.9,70.6,0
2020-10-16,ID,718,2715,0.26445672191528546,1787065,74.9,70.6,0
2020-10-17,ID,1094,2933,0.3729969314694852,1787065,74.9,70.6,0
2020-10-18,ID,878,1794,0.4894091415830546,1787065,74.9,70.6,0
2020-10-19,ID,510,2878,0.17720639332870047,1787065,74.9,70.6,0
2020-10-20,ID,698,2192,0.31843065693430656,1787065,74.9,70.6,0
2020-10-21,ID,873,2451,0.3561811505507956,1787065,74.9,70.6,0
2020-10-22,ID,987,2352,0.4196428571428572,1787065,74.9,70.6,0
2020-10-23,ID,950,2863,0.3318197694725812,1787065,74.9,70.6,0
2020-10-24,ID,1073,2999,0.3577859286428809,1787065,74.9,70.6,0
2020-10-25,ID,1021,2522,0.4048374306106265,1787065,74.9,70.6,0
2020-10-26,ID,650,2172,0.2992633517495396,1787065,74.9,70.6,0
2020-10-27,ID,697,2596,0.2684899845916795,1787065,74.9,70.6,0
2020-10-28,ID,882,2063,0.42753271934076587,1787065,74.9,70.6,0
2020-10-29,ID,862,2814,0.30632551528073915,1787065,74.9,70.6,0
2020-10-30,ID,961,2794,0.3439513242662849,1787065,74.9,70.6,0
2020-10-31,ID,1064,2906,0.3661390227116311,1787065,74.9,70.6,0
2020-11-01,ID,798,2068,0.3858800773694391,1787065,74.9,70.6,0
2020-06-01,IL,974,20014,0.04866593384630759,12671821,77.8,88.5,1
2020-06-02,IL,1614,16431,0.09822895745846266,12671821,77.8,88.5,1
2020-06-03,IL,982,24471,0.04012913244248294,12671821,77.8,88.5,1
2020-06-04,IL,929,22841,0.040672474935423135,12671821,77.8,88.5,1
2020-06-05,IL,1156,18903,0.06115431413003228,12671821,77.8,88.5,1
2020-06-06,IL,975,21155,0.04608839517844481,12671821,77.8,88.5,1
2020-06-07,IL,867,20700,0.041884057971014486,12671821,77.8,88.5,1
2020-06-08,IL,1382,16823,0.08214943826903644,12671821,77.8,88.5,1
2020-06-09,IL,797,20309,0.0392436850657344,12671821,77.8,88.5,1
2020-06-10,IL,625,20820,0.030019212295869364,12671821,77.8,88.5,1
2020-06-11,IL,766,22325,0.034311310190369544,12671821,77.8,88.5,1
2020-06-12,IL,732,24911,0.029384609208783267,12671821,77.8,88.5,1
2020-06-13,IL,673,21844,0.03080937557223952,12671821,77.8,88.5,1
2020-06-14,IL,672,22040,0.030490018148820325,12671821,77.8,88.5,1
2020-06-15,IL,473,18627,0.025393246362806682,12671821,77.8,88.5,1
2020-06-16,IL,623,18729,0.033263922259597414,12671821,77.8,88.5,1
2020-06-17,IL,546,29987,0.01820789008570381,12671821,77.8,88.5,1
2020-06-18,IL,593,25504,0.02325125470514429,12671821,77.8,88.5,1
2020-06-19,IL,831,27310,0.03042841450018308,12671821,77.8,88.5,1
2020-06-20,IL,634,25965,0.02441748507606393,12671821,77.8,88.5,1
2020-06-21,IL,658,23816,0.02762848505206584,12671821,77.8,88.5,1
2020-06-22,IL,462,18219,0.0253581425983863,12671821,77.8,88.5,1
2020-06-23,IL,601,20507,0.029307065879943438,12671821,77.8,88.5,1
2020-06-24,IL,715,29331,0.02437693907469912,12671821,77.8,88.5,1
2020-06-25,IL,894,31686,0.028214353342170043,12671821,77.8,88.5,1
2020-06-26,IL,910,30478,0.029857602204869087,12671821,77.8,88.5,1
2020-06-27,IL,786,30237,0.025994642325627544,12671821,77.8,88.5,1
2020-06-28,IL,646,23789,0.02715540796166296,12671821,77.8,88.5,1
2020-06-29,IL,738,26918,0.02741659855858533,12671821,77.8,88.5,1
2020-06-30,IL,724,31069,0.023302970806913643,12671821,77.8,88.5,1
2020-07-01,IL,828,33090,0.02502266545784225,12671821,77.8,88.5,1
2020-07-02,IL,869,30262,0.02871588130328465,12671821,77.8,88.5,1
2020-07-03,IL,937,34387,0.02724866955535522,12671821,77.8,88.5,1
2020-07-04,IL,862,33836,0.025475824565551485,12671821,77.8,88.5,1
2020-07-05,IL,639,27235,0.023462456398017258,12671821,77.8,88.5,1
2020-07-06,IL,614,21134,0.029052711270937826,12671821,77.8,88.5,1
2020-07-07,IL,587,26994,0.02174557309031637,12671821,77.8,88.5,1
2020-07-08,IL,980,32742,0.029930975505466983,12671821,77.8,88.5,1
2020-07-09,IL,1018,36180,0.0281370923161968,12671821,77.8,88.5,1
2020-07-10,IL,1327,32997,0.04021577719186594,12671821,77.8,88.5,1
2020-07-11,IL,1195,32345,0.036945432060596695,12671821,77.8,88.5,1
2020-07-12,IL,954,38894,0.02452820486450352,12671821,77.8,88.5,1
2020-07-13,IL,883,30012,0.029421564707450363,12671821,77.8,88.5,1
2020-07-14,IL,707,28446,0.024854109540884482,12671821,77.8,88.5,1
2020-07-15,IL,1187,38161,0.031105054898980636,12671821,77.8,88.5,1
2020-07-16,IL,1257,43006,0.029228479747012044,12671821,77.8,88.5,1
2020-07-17,IL,1427,43735,0.032628329713044475,12671821,77.8,88.5,1
2020-07-18,IL,1276,46099,0.02767955920952732,12671821,77.8,88.5,1
2020-07-19,IL,965,32113,0.030050135459159837,12671821,77.8,88.5,1
2020-07-20,IL,1173,34598,0.033903693855136134,12671821,77.8,88.5,1
2020-07-21,IL,955,29745,0.03210623634224239,12671821,77.8,88.5,1
2020-07-22,IL,1598,39633,0.04031993540736256,12671821,77.8,88.5,1
2020-07-23,IL,1624,39706,0.04090061955371984,12671821,77.8,88.5,1
2020-07-24,IL,1599,44397,0.03601594702344753,12671821,77.8,88.5,1
2020-07-25,IL,1426,38200,0.037329842931937175,12671821,77.8,88.5,1
2020-07-26,IL,1541,40844,0.03772891979238077,12671821,77.8,88.5,1
2020-07-27,IL,1231,30567,0.040272188961952435,12671821,77.8,88.5,1
2020-07-28,IL,1076,28331,0.037979598319861634,12671821,77.8,88.5,1
2020-07-29,IL,1393,38187,0.03647838269568178,12671821,77.8,88.5,1
2020-07-30,IL,1772,41134,0.04307871833519717,12671821,77.8,88.5,1
2020-07-31,IL,1980,49821,0.03974227735292347,12671821,77.8,88.5,1
2020-08-01,IL,1639,39809,0.04117159436308372,12671821,77.8,88.5,1
2020-08-02,IL,1467,38945,0.03766850686866093,12671821,77.8,88.5,1
2020-08-03,IL,1298,28475,0.04558384547848991,12671821,77.8,88.5,1
2020-08-04,IL,1471,42598,0.034532137659045024,12671821,77.8,88.5,1
2020-08-05,IL,1759,46668,0.03769178023485043,12671821,77.8,88.5,1
2020-08-06,IL,1953,41686,0.046850261478673896,12671821,77.8,88.5,1
2020-08-07,IL,2103,46888,0.044851561167036334,12671821,77.8,88.5,1
2020-08-08,IL,2190,48016,0.045609796734421865,12671821,77.8,88.5,1
2020-08-09,IL,1382,41354,0.033418774483725884,12671821,77.8,88.5,1
2020-08-10,IL,1319,32353,0.04076901678360585,12671821,77.8,88.5,1
2020-08-11,IL,1549,41362,0.03744983318021372,12671821,77.8,88.5,1
2020-08-12,IL,1645,42098,0.03907549052211506,12671821,77.8,88.5,1
2020-08-13,IL,1834,46006,0.03986436551754119,12671821,77.8,88.5,1
2020-08-14,IL,2296,49573,0.04631553466604805,12671821,77.8,88.5,1
2020-08-15,IL,1828,44414,0.04115819336245328,12671821,77.8,88.5,1
2020-08-16,IL,1562,37089,0.042114912777373344,12671821,77.8,88.5,1
2020-08-17,IL,1773,38246,0.04635778904983528,12671821,77.8,88.5,1
2020-08-18,IL,1740,34175,0.050914411119239215,12671821,77.8,88.5,1
2020-08-19,IL,2295,50299,0.04562714964512217,12671821,77.8,88.5,1
2020-08-20,IL,1832,51612,0.03549562117337053,12671821,77.8,88.5,1
2020-08-21,IL,2293,51821,0.044248470697207685,12671821,77.8,88.5,1
2020-08-22,IL,2356,56766,0.04150371701370538,12671821,77.8,88.5,1
2020-08-23,IL,1893,54351,0.03482916597670696,12671821,77.8,88.5,1
2020-08-24,IL,1612,36155,0.04458581109113539,12671821,77.8,88.5,1
2020-08-25,IL,1680,40859,0.041117012163782767,12671821,77.8,88.5,1
2020-08-26,IL,2157,50362,0.04282991144116596,12671821,77.8,88.5,1
2020-08-27,IL,1707,44510,0.03835093237474725,12671821,77.8,88.5,1
2020-08-28,IL,2434,48668,0.0500123284293581,12671821,77.8,88.5,1
2020-08-29,IL,1880,48784,0.038537225319776984,12671821,77.8,88.5,1
2020-08-30,IL,1992,43693,0.0455908269059117,12671821,77.8,88.5,1
2020-08-31,IL,1668,47379,0.03520547077819287,12671821,77.8,88.5,1
2020-09-01,IL,1492,22961,0.06497974826880362,12671821,77.8,88.5,1
2020-09-02,IL,2128,32751,0.06497511526365607,12671821,77.8,88.5,1
2020-09-03,IL,1360,40795,0.03333741880132369,12671821,77.8,88.5,1
2020-09-04,IL,5594,149499,0.03741831049037117,12671821,77.8,88.5,1
2020-09-05,IL,2806,61935,0.04530556228303867,12671821,77.8,88.5,1
2020-09-06,IL,1403,46496,0.030174638678596013,12671821,77.8,88.5,1
2020-09-07,IL,1381,28975,0.04766177739430544,12671821,77.8,88.5,1
2020-09-08,IL,1392,31363,0.04438350923062207,12671821,77.8,88.5,1
2020-09-09,IL,1337,48029,0.02783734826875429,12671821,77.8,88.5,1
2020-09-10,IL,1953,48982,0.03987178963700951,12671821,77.8,88.5,1
2020-09-11,IL,2312,56828,0.0406841697754628,12671821,77.8,88.5,1
2020-09-12,IL,2121,56594,0.03747747111001167,12671821,77.8,88.5,1
2020-09-13,IL,1462,46890,0.031179355939432718,12671821,77.8,88.5,1
2020-09-14,IL,1373,35930,0.038213192318396885,12671821,77.8,88.5,1
2020-09-15,IL,1466,39031,0.03755988829392021,12671821,77.8,88.5,1
2020-09-16,IL,1941,52311,0.03710500659517119,12671821,77.8,88.5,1
2020-09-17,IL,2056,57800,0.03557093425605536,12671821,77.8,88.5,1
2020-09-18,IL,2223,62021,0.03584269844085068,12671821,77.8,88.5,1
2020-09-19,IL,2529,74286,0.03404409983038527,12671821,77.8,88.5,1
2020-09-20,IL,1402,48011,0.02920164129053758,12671821,77.8,88.5,1
2020-09-21,IL,1477,38234,0.038630538264372016,12671821,77.8,88.5,1
2020-09-22,IL,1531,41829,0.036601400941930234,12671821,77.8,88.5,1
2020-09-23,IL,1848,46391,0.039835312883964566,12671821,77.8,88.5,1
2020-09-24,IL,2257,62071,0.03636158592579465,12671821,77.8,88.5,1
2020-09-25,IL,2805,70084,0.04002340049083957,12671821,77.8,88.5,1
2020-09-26,IL,2441,65217,0.037428891240014105,12671821,77.8,88.5,1
2020-09-27,IL,1604,50822,0.031561134941560744,12671821,77.8,88.5,1
2020-09-28,IL,1709,41142,0.04153905984152448,12671821,77.8,88.5,1
2020-09-29,IL,1362,45624,0.029852709100473437,12671821,77.8,88.5,1
2020-09-30,IL,2273,58546,0.03882417244559833,12671821,77.8,88.5,1
2020-10-01,IL,2166,65615,0.03301074449439915,12671821,77.8,88.5,1
2020-10-02,IL,2456,72941,0.0336710492041513,12671821,77.8,88.5,1
2020-10-03,IL,2442,71634,0.03408995728285452,12671821,77.8,88.5,1
2020-10-04,IL,1453,51656,0.02812838779619018,12671821,77.8,88.5,1
2020-10-05,IL,1853,38538,0.048082412164616735,12671821,77.8,88.5,1
2020-10-06,IL,1617,49513,0.0326580897945994,12671821,77.8,88.5,1
2020-10-07,IL,2630,58820,0.044712682760965655,12671821,77.8,88.5,1
2020-10-08,IL,3059,72491,0.04219834186312783,12671821,77.8,88.5,1
2020-10-09,IL,3117,71898,0.043353083535007934,12671821,77.8,88.5,1
2020-10-10,IL,2905,66256,0.043845085728084994,12671821,77.8,88.5,1
2020-10-11,IL,2727,64047,0.04257810670289006,12671821,77.8,88.5,1
2020-10-12,IL,2742,47579,0.05763046722293449,12671821,77.8,88.5,1
2020-10-13,IL,2851,55993,0.05091707892057936,12671821,77.8,88.5,1
2020-10-14,IL,2862,52669,0.05433936471168999,12671821,77.8,88.5,1
2020-10-15,IL,4015,67086,0.05984855260412009,12671821,77.8,88.5,1
2020-10-16,IL,5103,88308,0.05778638401956788,12671821,77.8,88.5,1
2020-10-17,IL,3629,77489,0.04683245363858096,12671821,77.8,88.5,1
2020-10-18,IL,4245,79296,0.05353359564164649,12671821,77.8,88.5,1
2020-10-19,IL,3113,48684,0.06394297921288307,12671821,77.8,88.5,1
2020-10-20,IL,3714,59077,0.06286710564178953,12671821,77.8,88.5,1
2020-10-21,IL,4342,66791,0.06500875866508961,12671821,77.8,88.5,1
2020-10-22,IL,4942,80977,0.06102967509292762,12671821,77.8,88.5,1
2020-10-23,IL,5000,83382,0.05996498045141638,12671821,77.8,88.5,1
2020-10-24,IL,6161,83517,0.07376941221547709,12671821,77.8,88.5,1
2020-10-25,IL,4062,72097,0.05634076313854945,12671821,77.8,88.5,1
2020-10-26,IL,4729,57264,0.08258242525845208,12671821,77.8,88.5,1
2020-10-27,IL,4000,62074,0.06443921770789703,12671821,77.8,88.5,1
2020-10-28,IL,6110,70752,0.0863579828132067,12671821,77.8,88.5,1
2020-10-29,IL,6363,83056,0.07661096127913697,12671821,77.8,88.5,1
2020-10-30,IL,8489,96657,0.08782602398170851,12671821,77.8,88.5,1
2020-10-31,IL,7899,92636,0.08526922578695108,12671821,77.8,88.5,1
2020-11-01,IL,6980,78458,0.08896479645160467,12671821,77.8,88.5,1
2020-06-01,IN,256,2175,0.11770114942528735,6732219,76.7,72.4,0
2020-06-02,IN,407,9970,0.040822467402206616,6732219,76.7,72.4,0
2020-06-03,IN,475,7220,0.06578947368421052,6732219,76.7,72.4,0
2020-06-04,IN,384,8308,0.04622051035146847,6732219,76.7,72.4,0
2020-06-05,IN,482,8645,0.055754771544245234,6732219,76.7,72.4,0
2020-06-06,IN,419,9507,0.04407278847165247,6732219,76.7,72.4,0
2020-06-07,IN,400,4339,0.0921871398939848,6732219,76.7,72.4,0
2020-06-08,IN,226,2365,0.0955602536997886,6732219,76.7,72.4,0
2020-06-09,IN,410,11680,0.0351027397260274,6732219,76.7,72.4,0
2020-06-10,IN,304,8539,0.035601358472889096,6732219,76.7,72.4,0
2020-06-11,IN,411,10094,0.04071725777689717,6732219,76.7,72.4,0
2020-06-12,IN,398,12072,0.0329688535453943,6732219,76.7,72.4,0
2020-06-13,IN,397,13135,0.03022459078797107,6732219,76.7,72.4,0
2020-06-14,IN,366,6733,0.05435912668944007,6732219,76.7,72.4,0
2020-06-15,IN,521,2846,0.18306394940267048,6732219,76.7,72.4,0
2020-06-16,IN,356,13858,0.025689132630971282,6732219,76.7,72.4,0
2020-06-17,IN,227,13141,0.017274180047180582,6732219,76.7,72.4,0
2020-06-18,IN,425,13627,0.031188082483305207,6732219,76.7,72.4,0
2020-06-19,IN,308,13669,0.022532738312970955,6732219,76.7,72.4,0
2020-06-20,IN,315,13456,0.02340963139120095,6732219,76.7,72.4,0
2020-06-21,IN,362,6393,0.056624432973564835,6732219,76.7,72.4,0
2020-06-22,IN,210,2797,0.07508044333214157,6732219,76.7,72.4,0
2020-06-23,IN,238,13634,0.017456359102244388,6732219,76.7,72.4,0
2020-06-24,IN,269,12883,0.02088022976014904,6732219,76.7,72.4,0
2020-06-25,IN,515,11644,0.04422878735829612,6732219,76.7,72.4,0
2020-06-26,IN,485,12144,0.03993741765480896,6732219,76.7,72.4,0
2020-06-27,IN,435,12788,0.03401626524867063,6732219,76.7,72.4,0
2020-06-28,IN,355,5424,0.06544985250737463,6732219,76.7,72.4,0
2020-06-29,IN,298,3768,0.07908704883227176,6732219,76.7,72.4,0
2020-06-30,IN,366,13264,0.027593486127864896,6732219,76.7,72.4,0
2020-07-01,IN,358,12042,0.02972928085035708,6732219,76.7,72.4,0
2020-07-02,IN,435,10679,0.040734151137746984,6732219,76.7,72.4,0
2020-07-03,IN,528,12003,0.043989002749312674,6732219,76.7,72.4,0
2020-07-04,IN,517,6720,0.07693452380952381,6732219,76.7,72.4,0
2020-07-05,IN,576,2679,0.21500559910414327,6732219,76.7,72.4,0
2020-07-06,IN,323,3406,0.09483264826776278,6732219,76.7,72.4,0
2020-07-07,IN,295,14657,0.02012690182165518,6732219,76.7,72.4,0
2020-07-08,IN,437,12892,0.03389699038163202,6732219,76.7,72.4,0
2020-07-09,IN,512,11519,0.04444830280406285,6732219,76.7,72.4,0
2020-07-10,IN,725,12365,0.058633238980994734,6732219,76.7,72.4,0
2020-07-11,IN,779,13575,0.057384898710865564,6732219,76.7,72.4,0
2020-07-12,IN,533,6048,0.08812830687830688,6732219,76.7,72.4,0
2020-07-13,IN,425,4462,0.09524876736889287,6732219,76.7,72.4,0
2020-07-14,IN,648,16568,0.03911154031868663,6732219,76.7,72.4,0
2020-07-15,IN,685,15645,0.04378395653563439,6732219,76.7,72.4,0
2020-07-16,IN,710,14941,0.047520246302121684,6732219,76.7,72.4,0
2020-07-17,IN,733,17026,0.04305180312463292,6732219,76.7,72.4,0
2020-07-18,IN,841,17273,0.04868870491518555,6732219,76.7,72.4,0
2020-07-19,IN,917,7240,0.1266574585635359,6732219,76.7,72.4,0
2020-07-20,IN,635,4207,0.15093891133824575,6732219,76.7,72.4,0
2020-07-21,IN,710,17689,0.04013793883204251,6732219,76.7,72.4,0
2020-07-22,IN,757,17034,0.044440530703299286,6732219,76.7,72.4,0
2020-07-23,IN,929,16316,0.05693797499387105,6732219,76.7,72.4,0
2020-07-24,IN,996,16580,0.06007237635705669,6732219,76.7,72.4,0
2020-07-25,IN,922,17350,0.05314121037463977,6732219,76.7,72.4,0
2020-07-26,IN,852,6791,0.1254601678692387,6732219,76.7,72.4,0
2020-07-27,IN,535,3593,0.1489006401335931,6732219,76.7,72.4,1
2020-07-28,IN,771,18320,0.042085152838427946,6732219,76.7,72.4,1
2020-07-29,IN,621,17840,0.034809417040358746,6732219,76.7,72.4,1
2020-07-30,IN,954,16212,0.05884529977794226,6732219,76.7,72.4,1
2020-07-31,IN,901,16140,0.05582403965303594,6732219,76.7,72.4,1
2020-08-01,IN,968,17077,0.05668442934941735,6732219,76.7,72.4,1
2020-08-02,IN,735,6795,0.10816777041942603,6732219,76.7,72.4,1
2020-08-03,IN,576,4095,0.14065934065934066,6732219,76.7,72.4,1
2020-08-04,IN,822,19783,0.04155082646716878,6732219,76.7,72.4,1
2020-08-05,IN,720,19817,0.03633244184286219,6732219,76.7,72.4,1
2020-08-06,IN,1040,19347,0.05375510415051429,6732219,76.7,72.4,1
2020-08-07,IN,1239,19868,0.062361586470706665,6732219,76.7,72.4,1
2020-08-08,IN,1033,20914,0.04939275126709381,6732219,76.7,72.4,1
2020-08-09,IN,1041,7788,0.13366718027734978,6732219,76.7,72.4,1
2020-08-10,IN,664,5323,0.12474168701859853,6732219,76.7,72.4,1
2020-08-11,IN,870,23169,0.03755017480253788,6732219,76.7,72.4,1
2020-08-12,IN,660,20395,0.032360872762932084,6732219,76.7,72.4,1
2020-08-13,IN,1043,21711,0.04804016397218,6732219,76.7,72.4,1
2020-08-14,IN,1067,22748,0.04690522243713733,6732219,76.7,72.4,1
2020-08-15,IN,1044,24570,0.042490842490842486,6732219,76.7,72.4,1
2020-08-16,IN,739,7647,0.0966392049169609,6732219,76.7,72.4,1
2020-08-17,IN,591,7721,0.07654448905582177,6732219,76.7,72.4,1
2020-08-18,IN,841,26269,0.03201492253226236,6732219,76.7,72.4,1
2020-08-19,IN,489,27130,0.01802432731293771,6732219,76.7,72.4,1
2020-08-20,IN,941,26649,0.03531089346692184,6732219,76.7,72.4,1
2020-08-21,IN,1040,25173,0.041314106383823934,6732219,76.7,72.4,1
2020-08-22,IN,1000,23790,0.042034468263976464,6732219,76.7,72.4,1
2020-08-23,IN,615,9088,0.06767165492957747,6732219,76.7,72.4,1
2020-08-24,IN,1660,6737,0.24640047498886744,6732219,76.7,72.4,1
2020-08-25,IN,829,21702,0.03819924430928025,6732219,76.7,72.4,1
2020-08-26,IN,938,21687,0.043251717618849994,6732219,76.7,72.4,1
2020-08-27,IN,1145,22014,0.05201235577359862,6732219,76.7,72.4,1
2020-08-28,IN,809,21724,0.037239918983612584,6732219,76.7,72.4,1
2020-08-29,IN,1121,20667,0.05424106062805439,6732219,76.7,72.4,1
2020-08-30,IN,879,7068,0.12436332767402375,6732219,76.7,72.4,1
2020-08-31,IN,883,4601,0.19191480113018908,6732219,76.7,72.4,1
2020-09-01,IN,695,21552,0.032247587230883445,6732219,76.7,72.4,1
